datetime,COGT,PT08_S1CO,NMHCGT,C6H6GT,PT08_S2NMHC,NOxGT,PT08_S3NOx,NO2GT,PT08_S4NO2,PT08_S5O3,T,RH,AH,hour,day_of_week,month,is_weekend
2004-10-14 16:00:00,1.2,1098.75,275.0,10.407299502216183,992.75,281.0,711.25,72.0,1507.25,1129.25,21.5,46.724999427795,1.1836828221172722,16,3,10,0
2004-10-14 17:00:00,1.2,1182.0,275.0,12.41843151040101,1064.0,281.0,653.25,72.0,1615.5,1217.25,19.650000572205,56.60000038147,1.281143569407166,17,3,10,0
2004-10-14 18:00:00,1.2,1210.75,275.0,14.563381962119688,1134.75,281.0,614.5,72.0,1681.75,1233.5,18.775000095367,60.77499961853,1.303646063030519,18,3,10,0
2004-10-14 19:00:00,1.2,1340.0,275.0,20.981985953180125,1323.5,281.0,536.75,72.0,1907.0,1411.75,19.275000095367,59.64999961853,1.3194812444891,19,3,10,0
2004-10-14 20:00:00,1.2,1299.25,275.0,17.899796358357186,1236.5,281.0,553.25,72.0,1803.75,1350.25,17.599999904633,69.200000762939,1.3802841036421265,20,3,10,0
2004-10-14 21:00:00,1.2,1046.0,275.0,7.345850917150339,871.75,281.0,769.25,72.0,1479.25,967.5,16.375,77.075000762939,1.424252819280097,21,3,10,0
2004-10-14 22:00:00,1.2,948.75,275.0,4.804320198215755,753.5,281.0,884.0,72.0,1392.5,758.5,16.600000143051,77.325000762939,1.4491403383922132,22,3,10,0
2004-10-14 23:00:00,1.2,966.0,275.0,4.843456686376924,755.5,281.0,908.25,72.0,1362.5,740.5,15.924999952316,78.14999961853,1.4039124653397437,23,3,10,0
2004-10-15 00:00:00,1.2,1061.75,275.0,7.712532646275954,887.25,281.0,770.25,72.0,1472.5,866.25,15.075000047684,82.27499961853,1.4009154271924829,0,4,10,0
2004-10-15 01:00:00,1.2,934.0,275.0,4.3499745447216265,729.75,281.0,906.25,72.0,1345.0,757.0,14.775000095367,83.825000762939,1.4004670311516645,1,4,10,0
2004-10-15 02:00:00,1.2,861.75,275.0,2.952058024181716,649.0,281.0,1045.75,72.0,1288.5,674.75,14.400000095367,84.550001144409,1.3793765952163417,2,4,10,0
2004-10-15 03:00:00,1.2,822.5,275.0,2.083405300850765,590.25,281.0,1124.75,72.0,1240.5,624.0,15.75,77.625,1.3792201481826016,3,4,10,0
2004-10-15 04:00:00,1.2,839.0,275.0,2.271567519386863,603.75,281.0,1097.0,72.0,1258.5,605.25,15.174999952316,79.400001525879,1.360532617386058,4,4,10,0
2004-10-15 05:00:00,1.2,878.5,275.0,3.478432739697483,681.0,281.0,992.0,72.0,1311.75,703.25,14.824999809265,81.949998855591,1.3734839180219016,5,4,10,0
2004-10-15 06:00:00,1.2,1094.5,275.0,9.98329351054076,977.0,281.0,725.0,72.0,1562.25,998.0,14.599999904633,82.949998855591,1.370560928449269,6,4,10,0
2004-10-15 07:00:00,1.2,1359.0,275.0,20.52634253602848,1311.0,281.0,544.25,72.0,1877.75,1311.25,14.775000095367,80.375,1.3428277554944157,7,4,10,0
2004-10-15 08:00:00,1.2,1354.25,275.0,22.2428387139983,1357.5,281.0,518.75,72.0,1942.25,1402.75,15.550000190735,77.10000038147,1.352749776664162,8,4,10,0
2004-10-15 09:00:00,1.2,1420.0,275.0,24.056563992883248,1405.0,281.0,500.75,72.0,1941.25,1573.0,17.300000667572,70.874998092651,1.3875654810514408,9,4,10,0
2004-10-15 10:00:00,1.2,1265.25,275.0,17.372686467446645,1221.0,281.0,578.25,72.0,1760.0,1353.75,22.174999713898,51.325000762939,1.3542721933404809,10,4,10,0
2004-10-15 11:00:00,1.2,1146.0,275.0,14.150622610386955,1121.5,281.0,639.0,72.0,1659.0,1130.75,24.35000038147,43.875000953674,1.3184146015395892,11,4,10,0
2004-10-15 12:00:00,1.2,1149.5,275.0,14.997054964117105,1148.5,281.0,619.75,72.0,1676.0,1112.5,22.724999904633,47.625000953674,1.2988743702697354,12,4,10,0
2004-10-15 13:00:00,1.2,1281.5,275.0,18.269310357149717,1247.25,281.0,559.5,72.0,1860.5,1258.0,20.525000095367,61.450000762939,1.4672721540191855,13,4,10,0
2004-10-15 14:00:00,1.2,1066.75,275.0,13.03240060277446,1084.75,281.0,683.75,72.0,1547.5,984.5,23.324999809265,40.399998664856,1.14212301872407,14,4,10,0
2004-10-15 15:00:00,1.2,1184.5,275.0,18.131440791176196,1243.25,281.0,602.75,72.0,1689.25,1197.0,23.174999713898,39.875,1.1172189824170649,15,4,10,0
2004-10-15 16:00:00,1.2,1312.25,275.0,23.123037010956505,1380.75,281.0,539.75,72.0,1881.25,1401.5,21.525000095367,44.5,1.129022821834694,16,4,10,0
2004-10-15 17:00:00,1.2,1319.25,275.0,24.867827731743574,1425.75,281.0,509.0,72.0,1938.0,1491.0,20.949999809265,48.474999427795,1.1877606036160655,17,4,10,0
2004-10-15 18:00:00,1.2,1254.75,275.0,21.673430531263584,1342.25,281.0,539.0,72.0,1874.5,1395.75,19.825000286102,53.14999961853,1.2160101675891295,18,4,10,0
2004-10-15 19:00:00,1.2,1122.5,275.0,14.073311396432944,1119.0,281.0,648.0,72.0,1592.5,1197.75,20.099999904633,53.625000953674,1.2476742655559885,19,4,10,0
2004-10-15 20:00:00,1.2,1125.75,275.0,11.867358322901142,1045.0,281.0,688.75,72.0,1522.5,1165.5,19.575000286102,56.02499961853,1.2623144518691658,20,4,10,0
2004-10-15 21:00:00,1.2,924.0,275.0,5.056129143379375,766.25,281.0,902.25,72.0,1356.75,752.25,18.599999666214,60.39999961853,1.2816974471113065,21,4,10,0
2004-10-15 22:00:00,1.2,982.25,275.0,6.821512588341003,849.0,281.0,853.0,72.0,1390.0,717.0,14.524999856949,78.325000762939,1.2880003852714434,22,4,10,0
2004-10-15 23:00:00,1.2,936.25,275.0,4.848358263016616,755.75,281.0,939.0,72.0,1310.5,693.0,16.250000238419,70.47500038147,1.2921300334115526,23,4,10,0
2004-10-16 00:00:00,1.2,1068.75,275.0,7.176958343549193,864.5,281.0,824.5,72.0,1393.75,816.0,14.149999856949,83.825000762939,1.3459876634466983,0,5,10,1
2004-10-16 01:00:00,1.2,967.25,275.0,5.426058636400471,784.5,281.0,878.5,72.0,1326.0,766.25,14.549999952316,81.349998474121,1.3398681039403946,1,5,10,1
2004-10-16 02:00:00,1.2,869.25,275.0,2.956027132033205,649.25,281.0,1033.25,72.0,1248.5,630.75,14.700000047684,80.675001144409,1.341449842898389,2,5,10,1
2004-10-16 03:00:00,1.2,916.0,275.0,3.663464880883249,691.75,281.0,985.5,72.0,1287.0,682.5,14.524999856949,82.050001144409,1.3492554364011689,3,5,10,1
2004-10-16 04:00:00,1.2,885.75,275.0,3.56398562516099,686.0,281.0,969.5,72.0,1277.5,654.0,15.049999713898,78.424999237061,1.333251680966242,4,5,10,1
2004-10-16 05:00:00,1.2,925.75,275.0,4.673235491327255,746.75,281.0,901.5,72.0,1325.25,758.5,14.5,80.525001525879,1.3220786720901847,5,5,10,1
2004-10-16 06:00:00,1.2,970.5,275.0,6.872631584563263,851.25,281.0,808.0,72.0,1389.0,875.75,14.625,79.049999237061,1.3081947075300906,6,5,10,1
2004-10-16 07:00:00,1.2,1029.0,275.0,7.688646219233539,886.25,281.0,806.75,72.0,1445.5,926.0,15.000000238419,74.77499961853,1.2671875203862064,7,5,10,1
2004-10-16 08:00:00,1.2,1124.0,275.0,12.1996290730817,1056.5,281.0,667.25,72.0,1568.75,1090.75,15.949999809265,70.35000038147,1.2657775890257057,8,5,10,1
2004-10-16 09:00:00,1.2,1062.5,275.0,9.645572227732076,964.25,281.0,729.25,72.0,1454.0,1045.0,17.424999713898,62.250001907349,1.2282241423597364,9,5,10,1
2004-10-16 10:00:00,1.2,1027.75,275.0,9.560279891795416,961.0,281.0,755.75,72.0,1412.75,928.25,21.275000095367,42.925001144409,1.0727075445828842,10,5,10,1
2004-10-16 11:00:00,1.2,944.25,275.0,8.25214813535065,909.5,281.0,828.25,72.0,1342.0,776.5,21.97500038147,38.949998855591,1.0154326823386304,11,5,10,1
2004-10-16 12:00:00,1.2,912.75,275.0,7.004007405520964,857.0,281.0,891.5,72.0,1275.25,639.5,20.349999904633,41.25,0.9745010708210076,12,5,10,1
2004-10-16 13:00:00,1.2,966.0,275.0,8.172358854909016,906.25,281.0,819.25,72.0,1354.25,740.5,20.200000286102,45.550000190735,1.0662853410146804,13,5,10,1
2004-10-16 14:00:00,1.2,833.25,275.0,4.477145352169449,736.5,281.0,1020.75,72.0,1161.5,483.0,20.824999809265,37.449999809265,0.9106796012336564,14,5,10,1
2004-10-16 15:00:00,1.2,891.25,275.0,5.51898105425066,789.0,281.0,960.0,72.0,1233.75,521.75,21.625000476837,35.89999961853,0.9163528122784748,15,5,10,1
2004-10-16 16:00:00,1.2,995.25,275.0,8.681162387088841,926.75,281.0,825.25,72.0,1320.0,718.25,22.025000095367,35.675000190735,0.9328604082389108,16,5,10,1
2004-10-16 17:00:00,1.2,1037.5,275.0,8.73150190350893,928.75,281.0,815.5,72.0,1332.0,798.0,19.900000095367,42.049999237061,0.9664784820031826,17,5,10,1
2004-10-16 18:00:00,1.2,1146.25,275.0,14.02701136675159,1117.5,281.0,694.5,72.0,1533.5,1173.75,19.150000095367,46.27499961853,1.0157900996656233,18,5,10,1
2004-10-16 19:00:00,1.2,1058.75,275.0,9.488361863177436,958.25,281.0,786.5,72.0,1417.25,891.25,17.875,56.89999961853,1.1544809938963267,19,5,10,1
2004-10-16 20:00:00,1.2,1064.5,275.0,7.856513903479742,893.25,281.0,818.75,72.0,1396.5,799.25,14.699999809265,75.5,1.2554008078303798,20,5,10,1
2004-10-16 21:00:00,1.2,1012.75,275.0,6.226288271009065,822.25,281.0,854.5,72.0,1376.5,855.0,15.050000190735,78.875,1.3409018875312484,21,5,10,1
2004-10-16 22:00:00,1.2,941.75,275.0,4.023051532017862,712.0,281.0,978.5,72.0,1302.75,733.5,17.200000286102,66.749998092651,1.298695368092249,22,5,10,1
2004-10-16 23:00:00,1.2,925.0,275.0,4.448750215974709,735.0,281.0,960.0,72.0,1284.3333333333,691.0,15.43333307902,73.233332316081,1.275493306712313,23,5,10,1
2004-10-17 00:00:00,1.2,870.5,275.0,2.6268159217883977,628.0,281.0,1117.5,72.0,1227.75,556.5,16.5,68.475002288818,1.2752786522748123,0,6,10,1
2004-10-17 01:00:00,1.2,863.75,275.0,2.6951462531387347,632.5,281.0,1097.0,72.0,1259.25,522.75,16.425000190735,70.300001144409,1.30313387208854,1,6,10,1
2004-10-17 02:00:00,1.2,928.75,275.0,3.768511538317719,697.75,281.0,991.25,72.0,1306.5,610.25,15.375000238419,78.124998092651,1.3556937897374184,2,6,10,1
2004-10-17 03:00:00,1.2,912.25,275.0,3.62873100288002,689.75,281.0,983.5,72.0,1308.5,573.5,15.775000333786,75.5,1.3435753256873284,3,6,10,1
2004-10-17 04:00:00,1.2,817.0,275.0,2.243254681450042,601.75,281.0,1119.5,72.0,1226.5,469.75,15.999999523163,69.52499961853,1.2548691282510382,4,6,10,1
2004-10-17 05:00:00,1.2,786.0,275.0,1.656132064069472,557.5,281.0,1216.5,72.0,1178.5,433.5,15.0,71.0,1.2032138154424858,5,6,10,1
2004-10-17 06:00:00,1.2,826.75,275.0,2.1488192484273463,595.0,281.0,1208.25,72.0,1213.5,506.75,13.900000095367,75.200000762939,1.188424569571781,6,6,10,1
2004-10-17 07:00:00,1.2,789.0,275.0,2.268020137271549,603.5,281.0,1180.5,72.0,1170.75,466.5,15.850000143051,62.099999427795,1.1103379580270711,7,6,10,1
2004-10-17 08:00:00,1.2,875.25,275.0,4.804320198215755,753.5,281.0,961.25,72.0,1295.5,591.0,15.850000143051,61.025000572205,1.0911171521463068,8,6,10,1
2004-10-17 09:00:00,1.2,959.0,275.0,5.570895026976299,791.5,281.0,912.75,72.0,1315.25,716.75,17.075000286102,58.700000762939,1.1332116753094212,9,6,10,1
2004-10-17 10:00:00,1.2,968.75,275.0,6.849891943840394,850.25,281.0,846.25,72.0,1351.25,774.0,19.150000095367,51.949999809265,1.14036295880922,10,6,10,1
2004-10-17 11:00:00,1.2,947.0,275.0,6.1935988158042825,820.75,281.0,899.5,72.0,1302.0,697.25,21.5,42.625,1.0798176759898512,11,6,10,1
2004-10-17 12:00:00,1.2,959.75,275.0,6.798845279438327,848.0,281.0,865.5,72.0,1305.25,700.75,21.599999904633,39.85000038147,1.0156413328102214,12,6,10,1
2004-10-17 13:00:00,1.2,1016.5,275.0,11.144589364521869,1019.5,281.0,744.25,72.0,1478.0,752.25,21.599999904633,40.449999809265,1.030933282940652,13,6,10,1
2004-10-17 14:00:00,1.2,979.0,275.0,12.206895761540563,1056.75,281.0,700.5,72.0,1473.25,760.0,22.049999713898,37.300000190735,0.9768229023455828,14,6,10,1
2004-10-17 15:00:00,1.2,842.5,275.0,4.687724073925867,747.5,281.0,998.75,72.0,1179.25,505.25,22.125,35.174999237061,0.9253444711952,15,6,10,1
2004-10-17 16:00:00,1.2,877.25,275.0,5.116173813476844,769.25,281.0,961.5,72.0,1212.25,528.75,22.375000476837,36.025000572205,0.9620712850404473,16,6,10,1
2004-10-17 17:00:00,1.2,1052.5,275.0,12.653645978793678,1072.0,281.0,733.0,72.0,1494.5,831.75,20.924999237061,40.324999809265,0.9865661809103824,17,6,10,1
2004-10-17 18:00:00,1.2,1046.5,275.0,11.645646559704057,1037.25,281.0,749.0,72.0,1429.0,904.25,19.825000286102,41.474999427795,0.9488997434981908,18,6,10,1
2004-10-17 19:00:00,1.2,1105.25,275.0,12.712743389237184,1074.0,281.0,712.25,72.0,1457.25,1049.75,18.224999904633,46.0,0.9537745575736086,19,6,10,1
2004-10-17 20:00:00,1.2,1008.25,275.0,9.731187323395478,967.5,281.0,783.0,72.0,1348.25,999.5,17.27499961853,50.324999809265,0.9837126575696856,20,6,10,1
2004-10-17 21:00:00,1.2,974.75,275.0,7.80238789720596,891.0,281.0,813.75,72.0,1361.0,911.0,15.800000190735,57.625000953674,1.027091110702287,21,6,10,1
2004-10-17 22:00:00,1.2,954.25,275.0,6.844212054552857,850.0,281.0,839.5,72.0,1320.75,857.75,15.450000047684,59.72500038147,1.0413145985238588,22,6,10,1
2004-10-17 23:00:00,1.2,986.75,275.0,8.123422119877722,904.25,281.0,807.75,72.0,1344.25,902.75,15.450000286102,60.64999961853,1.0574421188654153,23,6,10,1
2004-10-18 00:00:00,1.2,880.0,275.0,5.4209160125202605,784.25,281.0,921.75,72.0,1251.75,781.0,15.799999952316,59.89999961853,1.067640003444482,0,0,10,0
2004-10-18 01:00:00,1.2,855.5,275.0,4.382794692041042,731.5,281.0,988.25,72.0,1247.25,714.25,14.75,64.324998855591,1.0729791255284544,1,0,10,0
2004-10-18 02:00:00,1.2,787.5,275.0,2.411753501464891,613.5,281.0,1115.5,72.0,1176.75,625.25,14.750000476837,64.675000190735,1.0788173879412029,2,0,10,0
2004-10-18 03:00:00,1.2,760.25,275.0,1.6252427273055872,555.0,281.0,1225.75,72.0,1157.5,567.75,13.75,67.60000038147,1.0581480603581013,3,0,10,0
2004-10-18 04:00:00,1.2,776.75,275.0,1.8142792641742809,570.0,281.0,1190.75,72.0,1167.0,615.5,14.5,65.0,1.0671854959014724,4,0,10,0
2004-10-18 05:00:00,1.2,825.25,275.0,3.136983169434398,660.5,281.0,1074.25,72.0,1207.25,709.75,13.975000143051,67.39999961853,1.070259422441109,5,0,10,0
2004-10-18 06:00:00,1.2,1011.0,275.0,9.203008830704247,947.25,281.0,758.5,72.0,1424.75,952.5,12.600000143051,73.575000762939,1.0698859263335103,6,0,10,0
2004-10-18 07:00:00,1.2,1236.5,275.0,20.81746308831208,1319.0,281.0,575.5,72.0,1740.75,1270.5,13.300000190735,70.424999237061,1.0711206298389653,7,0,10,0
2004-10-18 09:00:00,1.2,1153.0,275.0,17.66942295603853,1229.75,281.0,615.75,72.0,1564.5,1295.75,16.77499961853,57.775000572205,1.0946657351073203,9,0,10,0
2004-10-18 10:00:00,1.2,1101.0,275.0,14.228114320341367,1124.0,281.0,645.5,72.0,1520.75,1217.25,19.72500038147,49.25,1.11990772720423,10,0,10,0
2004-10-18 11:00:00,1.2,1214.5,275.0,16.752370054666,1202.5,281.0,599.25,72.0,1663.75,1341.25,21.10000038147,47.150000572205,1.1658586489573315,11,0,10,0
2004-10-18 12:00:00,1.2,1162.5,275.0,15.986461905151526,1179.25,281.0,607.75,72.0,1640.5,1179.5,22.224999904633,43.175000190735,1.1426588133128133,12,0,10,0
2004-10-18 13:00:00,1.2,1284.5,275.0,19.8598339441622,1292.5,281.0,548.75,72.0,1797.0,1364.75,21.449999809265,47.224999427795,1.1927360017980593,13,0,10,0
2004-10-18 14:00:00,1.2,1288.25,275.0,18.45960751170899,1252.75,281.0,537.0,72.0,1763.0,1410.25,19.875,55.35000038147,1.2702226389717937,14,0,10,0
2004-10-18 15:00:00,1.2,1362.25,275.0,21.368017549710537,1334.0,281.0,512.0,72.0,1862.25,1529.25,20.324999809265,54.02499961853,1.2743572661753428,15,0,10,0
2004-10-18 16:00:00,1.2,1404.5,275.0,22.771106556561428,1371.5,281.0,497.0,72.0,1882.75,1573.25,19.974999904633,56.52499961853,1.305142708497696,16,0,10,0
2004-10-18 21:00:00,1.2,1181.0,275.0,14.235873413022327,1124.25,281.0,596.5,72.0,1606.0,1301.75,17.624999523163,65.949998855591,1.3175028981371986,21,0,10,0
2004-10-18 22:00:00,1.2,994.5,275.0,7.96524408339812,897.75,281.0,761.0,72.0,1408.5,1023.25,17.549999713898,63.474998474121,1.2621643602239794,22,0,10,0
2004-10-18 23:00:00,1.2,998.25,275.0,7.4103512917057,874.5,281.0,778.75,72.0,1379.5,991.75,16.474999904633,67.175001144409,1.2491110558302363,23,0,10,0
2004-10-19 00:00:00,1.2,983.75,275.0,7.165372354136674,864.0,281.0,787.75,72.0,1370.75,960.0,16.150000095367,69.10000038147,1.258998242990066,0,1,10,0
2004-10-19 01:00:00,1.2,1022.0,275.0,7.97130332309673,898.0,281.0,745.5,72.0,1413.5,955.25,14.875,74.72500038147,1.2563637339427856,1,1,10,0
2004-10-19 02:00:00,1.2,950.75,275.0,6.501546913946513,834.75,281.0,787.5,72.0,1354.25,887.25,14.099999904633,76.675001144409,1.2272683107058555,2,1,10,0
2004-10-19 03:00:00,1.2,909.75,275.0,5.191654203204007,773.0,281.0,841.5,72.0,1302.5,850.75,14.025000095367,76.600002288818,1.2202278599790926,3,1,10,0
2004-10-19 04:00:00,1.2,931.75,275.0,5.581302679176529,792.0,281.0,818.25,72.0,1322.75,903.0,14.875,73.75,1.2399708920076111,4,1,10,0
2004-10-19 05:00:00,1.2,974.25,275.0,7.049951745139518,859.0,281.0,772.25,72.0,1382.75,954.0,15.225000143051,73.125,1.2569726493006688,5,1,10,0
2004-10-19 06:00:00,1.2,1116.5,275.0,11.46814678659853,1031.0,281.0,668.75,72.0,1527.5,1106.75,15.225000143051,73.449998855591,1.2625591747370026,6,1,10,0
2004-10-19 07:00:00,1.2,1367.0,275.0,21.69199977503211,1342.75,281.0,516.75,72.0,1851.75,1441.75,15.200000286102,74.724998474121,1.2824492233570797,7,1,10,0
2004-10-19 10:00:00,1.2,1399.0,275.0,24.47542529281448,1415.75,281.0,485.25,72.0,1894.0,1670.5,17.575000286102,64.900000572205,1.2925060122745426,10,1,10,0
2004-10-19 11:00:00,1.2,1436.25,275.0,25.243071859986912,1435.25,281.0,479.25,72.0,1910.5,1709.75,18.324999809265,63.799999237061,1.3310487294973383,11,1,10,0
2004-10-19 13:00:00,1.2,1310.5,275.0,19.636784663917272,1286.25,281.0,544.25,72.0,1760.25,1495.25,20.900000572205,58.099999427795,1.419281894284075,13,1,10,0
2004-10-19 14:00:00,1.2,1174.25,275.0,13.40834196852907,1097.25,281.0,640.25,72.0,1596.25,1203.25,22.025000095367,53.97500038147,1.4113844603042205,14,1,10,0
2004-10-19 15:00:00,1.2,1242.0,275.0,15.299847178535352,1158.0,281.0,602.0,72.0,1682.0,1252.3333333333,22.766666412354,52.966665903727,1.4481719047048138,15,1,10,0
2004-10-19 16:00:00,1.2,1266.75,275.0,15.084439927126038,1151.25,281.0,592.75,72.0,1670.5,1527.5,21.699999809265,57.550000190735,1.4756439465470017,16,1,10,0
2004-10-19 17:00:00,1.2,1401.0,275.0,21.05528439554144,1325.5,281.0,529.5,72.0,1886.5,1629.25,21.300000667572,60.75,1.520459962095929,17,1,10,0
2004-10-19 18:00:00,1.2,1428.0,275.0,23.583019789585304,1392.75,281.0,490.25,72.0,1975.5,1607.75,21.150000572205,61.724999427795,1.530883325887502,18,1,10,0
2004-10-19 19:00:00,1.2,1477.5,275.0,25.720484690188368,1447.25,281.0,473.75,72.0,2017.0,1663.75,21.199999809265,62.199999809265,1.547346976363266,19,1,10,0
2004-10-19 21:00:00,1.2,1467.75,275.0,24.426562168882768,1414.5,281.0,470.25,72.0,1985.25,1594.0,19.925000190735,68.97500038147,1.5877487206650145,21,1,10,0
2004-10-19 22:00:00,1.2,1369.25,275.0,20.31818018340117,1305.25,281.0,512.75,72.0,1851.25,1421.0,18.75,73.700000762939,1.5784583191618278,22,1,10,0
2004-10-19 23:00:00,1.2,1244.0,275.0,14.75983347170136,1141.0,281.0,571.25,72.0,1670.75,1336.75,19.22500038147,71.299999237061,1.5723475984455704,23,1,10,0
2004-10-20 00:00:00,1.2,1216.75,275.0,12.8090269432803,1077.25,281.0,602.75,72.0,1628.0,1269.5,18.974999904633,71.60000038147,1.5548785044273432,0,2,10,0
2004-10-20 01:00:00,1.2,1102.75,275.0,10.036718472630536,979.0,281.0,665.5,72.0,1520.0,1156.0,19.450000286102,69.749998092651,1.559557909204882,1,2,10,0
2004-10-20 02:00:00,1.2,1117.5,275.0,9.286930935153803,950.5,281.0,674.5,72.0,1508.75,1124.25,19.39999961853,70.10000038147,1.5625832209547623,2,2,10,0
2004-10-20 03:00:00,1.2,1087.25,275.0,9.280463860059642,950.25,281.0,684.25,72.0,1519.0,1048.5,18.424999713898,74.47500038147,1.563390011888492,3,2,10,0
2004-10-20 04:00:00,1.2,1069.25,275.0,8.794600710564875,931.25,281.0,688.25,72.0,1507.5,1043.5,18.724999904633,73.424997329712,1.5701471098647946,4,2,10,0
2004-10-20 05:00:00,1.2,1111.75,275.0,10.204454244911034,985.25,281.0,645.0,72.0,1544.0,1108.5,18.39999961853,74.574998855591,1.5630733532939711,5,2,10,0
2004-10-20 06:00:00,1.2,1196.25,275.0,13.05482847350086,1085.5,281.0,594.0,72.0,1659.0,1223.5,18.474999904633,74.375,1.566119446234739,6,2,10,0
2004-10-20 07:00:00,1.2,1522.25,275.0,26.101137780573545,1456.75,281.0,457.75,72.0,2042.75,1611.0,18.849999904633,73.02499961853,1.5736672811521322,7,2,10,0
2004-10-20 10:00:00,1.2,1494.25,275.0,23.05627912378712,1379.0,281.0,466.5,72.0,1964.5,1722.5,23.0,61.799999237061,1.7134766519159583,10,2,10,0
2004-10-20 14:00:00,1.2,1589.0,275.0,24.563483800808022,1418.0,281.0,451.5,72.0,2015.25,1823.0,25.39999961853,55.074999809265,1.7609632658287402,14,2,10,0
2004-10-20 15:00:00,1.2,1537.5,275.0,22.39323283353517,1361.5,281.0,472.75,72.0,1924.25,1792.75,25.650000095367,54.5,1.7684127486177423,15,2,10,0
2004-10-20 21:00:00,4.7,1506.0,275.0,22.327382242811574,1359.75,529.0,458.0,113.0,1943.5,1608.5,22.0,69.175001144409,1.8061233484092385,21,2,10,0
2004-10-20 22:00:00,3.4,1378.0,275.0,17.652408888465633,1229.25,405.0,510.75,99.0,1819.5,1466.25,21.75,69.60000038147,1.790016106899724,22,2,10,0
2004-10-20 23:00:00,3.9,1447.75,275.0,19.52122373854763,1283.0,461.0,495.75,109.0,1877.25,1503.75,21.874999523163,68.300001144409,1.7698850110575637,23,2,10,0
2004-10-21 00:00:00,4.4,1480.75,275.0,22.289790459997715,1358.75,486.0,467.25,105.0,1956.5,1518.0,21.700000286102,69.700000762939,1.7871830898650354,0,3,10,0
2004-10-21 01:00:00,3.3,1289.0,275.0,15.379957884375363,1160.5,335.0,552.0,91.0,1765.25,1289.0,21.275000095367,70.324998855591,1.7574409978787158,1,3,10,0
2004-10-21 02:00:00,2.0,1109.0,275.0,9.30634368271899,951.25,210.0,663.75,77.0,1569.75,1075.5,20.800000190735,71.72500038147,1.7415043297528765,2,3,10,0
2004-10-21 03:00:00,1.5,994.25,275.0,5.999005297727464,811.75,210.0,784.0,77.0,1452.5,946.75,21.449999809265,68.974998474121,1.7420638412041918,3,3,10,0
2004-10-21 04:00:00,1.5,1015.0,275.0,6.601880459229051,839.25,99.0,753.5,59.0,1473.0,969.5,21.449999809265,69.349998474121,1.7515350112644084,4,3,10,0
2004-10-21 05:00:00,0.8,965.75,275.0,5.1412815724,770.5,149.0,829.5,60.0,1420.0,899.75,21.349999904633,69.499998092651,1.7447310358233414,5,3,10,0
2004-10-21 06:00:00,1.3,1088.25,275.0,8.80092124258785,931.5,203.0,705.75,72.0,1565.0,1034.25,21.47500038147,67.52499961853,1.7080235813013709,6,3,10,0
2004-10-21 07:00:00,2.7,1303.0,275.0,16.586369795055898,1197.5,332.0,578.0,83.0,1790.75,1234.75,21.925000667572,64.75,1.6829609059780728,7,3,10,0
2004-10-21 08:00:00,3.6,1440.25,275.0,24.33871347808761,1412.25,446.0,493.75,104.0,2016.0,1455.0,22.624999523163,61.39999961853,1.6645408372824957,8,3,10,0
2004-10-21 09:00:00,3.6,1392.0,275.0,20.58079447046756,1312.5,524.0,517.25,119.0,1865.75,1477.5,22.574999809265,61.549999237061,1.6636059199036568,9,3,10,0
2004-10-21 10:00:00,2.6,1248.0,275.0,15.58101438633092,1166.75,347.0,572.25,105.0,1703.75,1393.0,25.47500038147,52.300000190735,1.679639291758525,10,3,10,0
2004-10-21 11:00:00,2.0,1197.0,275.0,12.243256870893829,1058.0,273.0,633.5,91.0,1626.0,1237.0,26.974999427795,47.625,1.670007048180802,11,3,10,0
2004-10-21 12:00:00,3.3,1357.25,275.0,17.66091504876288,1229.5,404.0,542.25,103.0,1834.0,1372.5,25.200000286102,53.27499961853,1.6834432647013238,12,3,10,0
2004-10-21 13:00:00,2.6,1263.25,275.0,14.82293484014385,1143.0,404.0,577.5,103.0,1735.5,1310.0,26.550000190735,49.324999809265,1.6872315431249176,13,3,10,0
2004-10-21 14:00:00,2.1,1261.25,275.0,14.981190048066996,1148.0,312.0,584.5,111.0,1732.75,1287.0,27.150000095367,48.474999427795,1.7172334716927882,14,3,10,0
2004-10-21 15:00:00,2.9,1381.75,275.0,16.66098269486679,1199.75,369.0,538.75,101.0,1807.25,1413.0,26.949999809265,50.0,1.7507345706273283,15,3,10,0
2004-10-21 16:00:00,3.0,1400.25,275.0,17.66942295603853,1229.75,362.0,518.75,102.0,1864.0,1483.0,26.474999904633,52.175000190735,1.7769093377641012,16,3,10,0
2004-10-21 17:00:00,3.2,1443.0,275.0,20.90879651455527,1321.5,335.0,488.25,101.0,1933.25,1538.5,27.025000095367,51.0,1.793573735091197,17,3,10,0
2004-10-21 21:00:00,4.3,1524.75,275.0,24.917065034856005,1427.0,439.0,449.5,104.0,2084.5,1576.5,23.574999809265,62.249999046326,1.7862901300810017,21,3,10,0
2004-10-21 22:00:00,4.3,1544.25,275.0,24.192598971050693,1408.5,462.0,448.0,91.0,2048.25,1603.25,22.400000095367,67.074998855591,1.7939763041921264,22,3,10,0
2004-10-21 23:00:00,4.2,1455.0,275.0,22.23345343018301,1357.25,441.0,466.25,91.0,1963.5,1529.5,21.60000038147,69.174999237061,1.7630361298548618,23,3,10,0
